Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2025-01-12T00:56:25.589Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599,
    -7833735290845973042
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    -814596797942383599
  ],
  ""custom_destinations"": [
    """"
  ]
}"
"2025-01-12T00:56:26.168Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599
  ],
  ""custom_destinations"": [
    """"
  ]
}","{
  ""platform_ids"": [],
  ""custom_destinations"": []
}"
"2025-01-12T00:56:37.924Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [],
  ""custom_destinations"": []
}","{
  ""platform_ids"": [
    -814596797942383599
  ],
  ""custom_destinations"": [
    """"
  ]
}"
"2025-01-12T00:56:44.769Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599
  ],
  ""custom_destinations"": [
    """"
  ]
}","{
  ""platform_ids"": [
    -814596797942383599,
    -7833735290845973042
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}"
"2025-01-12T00:56:50.234Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599,
    -7833735290845973042
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    -814596797942383599,
    -7833735290845973042,
    -6654870852722595716
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}"
"2025-01-12T00:57:04.334Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599,
    -7833735290845973042,
    -6654870852722595716
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    -814596797942383599,
    -7833735290845973042,
    -6654870852722595716,
    -638163610075172761
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """"
  ]
}"
"2025-01-12T00:57:11.725Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599,
    -7833735290845973042,
    -6654870852722595716,
    -638163610075172761
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    -814596797942383599,
    -7833735290845973042,
    -6654870852722595716,
    -638163610075172761,
    -8224250335951898085
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """",
    """"
  ]
}"
"2025-01-12T01:17:44.764Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockPIDS2$TileEntityBlockPIDS2","","","(1363, 75, 47)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    7273813304548800009,
    3039651472770847376
  ]
}"
"2025-01-12T01:17:50.387Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockPIDS2$TileEntityBlockPIDS2","","","(1352, 75, 47)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    7273813304548800009,
    3039651472770847376
  ]
}"
"2025-01-12T01:17:56.761Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockPIDS2$TileEntityBlockPIDS2","","","(1344, 75, 47)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    7273813304548800009,
    3039651472770847376
  ]
}"
"2025-01-12T01:18:21.962Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1371, 72, 46)
(1398, 72, 46)","CREATE","{}","{
  ""type"": ""SIDING"",
  ""one_way"": false
}"
"2025-01-12T01:18:51.063Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1371, 72, 55)
(1398, 72, 55)","CREATE","{}","{
  ""type"": ""SIDING"",
  ""one_way"": false
}"
"2025-01-12T01:18:57.762Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1366, 72, 49)
(1371, 72, 55)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2025-01-12T01:19:06.464Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1366, 72, 52)
(1371, 72, 55)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2025-01-12T01:19:11.262Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1366, 72, 49)
(1371, 72, 46)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2025-01-12T01:19:16.511Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1366, 72, 52)
(1371, 72, 46)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2025-01-12T01:19:34.467Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[4072046669252525124]","","","CREATE","{}","{
  ""id"": 4072046669252525124,
  ""transport_mode"": ""TRAIN"",
  ""name"": """",
  ""color"": 0,
  ""x_min"": 1415,
  ""z_min"": 25,
  ""x_max"": 1412,
  ""z_max"": 26,
  ""route_ids"": [],
  ""use_real_time"": false,
  ""repeat_infinitely"": false,
  ""cruising_altitude"": 256,
  ""frequencies"": [
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0
  ],
  ""departures"": []
}"
"2025-01-12T01:19:37.470Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[4072046669252525124]","","","EDIT","{
  ""x_min"": 1415,
  ""z_min"": 25,
  ""x_max"": 1412,
  ""z_max"": 26
}","{
  ""x_min"": 1366,
  ""z_min"": 44,
  ""x_max"": 1374,
  ""z_max"": 46
}"
"2025-01-12T01:19:38.195Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[4072046669252525124]","","","EDIT","{
  ""z_min"": 44,
  ""x_max"": 1374
}","{
  ""z_min"": 45,
  ""x_max"": 1368
}"
"2025-01-12T01:19:43.928Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[4072046669252525124]","","","EDIT","{
  ""x_min"": 1366,
  ""x_max"": 1368,
  ""z_max"": 46
}","{
  ""x_min"": 1367,
  ""x_max"": 1396,
  ""z_max"": 48
}"
"2025-01-12T01:19:50.115Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[4072046669252525124]","4","","EDIT","{
  ""name"": """",
  ""color"": 0
}","{
  ""name"": ""4"",
  ""color"": 3384404
}"
"2025-01-12T01:19:57.565Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-2302783896800356676]","","","CREATE","{}","{
  ""id"": -2302783896800356676,
  ""transport_mode"": ""TRAIN"",
  ""name"": """",
  ""color"": 0,
  ""x_min"": 1367,
  ""z_min"": 53,
  ""x_max"": 1368,
  ""z_max"": 55,
  ""route_ids"": [],
  ""use_real_time"": false,
  ""repeat_infinitely"": false,
  ""cruising_altitude"": 256,
  ""frequencies"": [
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0
  ],
  ""departures"": []
}"
"2025-01-12T01:19:59.262Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-2302783896800356676]","","","EDIT","{
  ""x_min"": 1367
}","{
  ""x_min"": 1366
}"
"2025-01-12T01:19:59.964Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-2302783896800356676]","","","EDIT","{
  ""x_min"": 1366,
  ""z_min"": 53,
  ""z_max"": 55
}","{
  ""x_min"": 1367,
  ""z_min"": 55,
  ""z_max"": 56
}"
"2025-01-12T01:20:01.143Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-2302783896800356676]","","","EDIT","{
  ""z_min"": 55,
  ""x_max"": 1368
}","{
  ""z_min"": 53,
  ""x_max"": 1370
}"
"2025-01-12T01:20:05.924Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-2302783896800356676]","","","EDIT","{
  ""z_min"": 53,
  ""x_max"": 1370,
  ""z_max"": 56
}","{
  ""z_min"": 54,
  ""x_max"": 1396,
  ""z_max"": 57
}"
"2025-01-12T01:20:14.863Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-2302783896800356676]","3","","EDIT","{
  ""name"": """",
  ""color"": 0
}","{
  ""name"": ""3"",
  ""color"": 4335301
}"
"2025-01-12T01:20:40.563Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-2302783896800356676]","3","","EDIT","{
  ""frequencies"": [
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0
  ]
}","{
  ""frequencies"": [
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10
  ]
}"
"2025-01-12T01:20:46.612Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-2302783896800356676]","3","","EDIT","{
  ""route_ids"": []
}","{
  ""route_ids"": [
    -4384234547230158249
  ]
}"
"2025-01-12T01:21:17.128Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-2302783896800356676]","3","","EDIT","{
  ""route_ids"": [
    -4384234547230158249
  ]
}","{
  ""route_ids"": []
}"
"2025-01-12T01:21:31.312Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-2302783896800356676]","3","","EDIT","{
  ""route_ids"": []
}","{
  ""route_ids"": [
    -4384234547230158249
  ]
}"
"2025-01-12T01:22:06.674Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[4072046669252525124]","4","","EDIT","{
  ""frequencies"": [
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0
  ]
}","{
  ""frequencies"": [
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10
  ]
}"
"2025-01-12T01:22:14.263Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[4072046669252525124]","4","","EDIT","{
  ""route_ids"": []
}","{
  ""route_ids"": [
    -4384234547230158249
  ]
}"
"2025-01-12T01:50:46.192Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockLiftTrackFloor$TileEntityLiftTrackFloor","","","(1365, 73, 44)","EDIT","{
  ""floor_number"": 1,
  ""should_ding"": false
}","{
  ""floor_number"": 2,
  ""should_ding"": true
}"
"2025-01-12T01:51:52.773Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockLiftTrackFloor$TileEntityLiftTrackFloor","","","(1365, 68, 44)","EDIT","{
  ""should_ding"": false
}","{
  ""should_ding"": true
}"
"2025-01-12T02:55:16.282Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockLiftTrackFloor$TileEntityLiftTrackFloor","","","(1301, 73, 999)","EDIT","{
  ""floor_number"": 1,
  ""should_ding"": false
}","{
  ""floor_number"": 2,
  ""should_ding"": true
}"
"2025-01-12T02:55:18.968Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockLiftTrackFloor$TileEntityLiftTrackFloor","","","(1301, 68, 999)","EDIT","{
  ""should_ding"": false
}","{
  ""should_ding"": true
}"
"2025-01-12T02:55:37.981Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.LiftServer","[4631464437974155031]","","","EDIT","{
  ""lift_offset_x"": 0
}","{
  ""lift_offset_x"": 2
}"
"2025-01-12T02:58:40.692Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockLiftTrackFloor$TileEntityLiftTrackFloor","","","(1301, 78, 999)","EDIT","{
  ""floor_number"": 1
}","{
  ""floor_number"": 3
}"
"2025-01-12T02:58:44.019Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockLiftTrackFloor$TileEntityLiftTrackFloor","","","(1301, 78, 999)","EDIT","{
  ""should_ding"": false
}","{
  ""should_ding"": true
}"
"2025-01-12T03:00:09.982Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.LiftServer","[4631464437974155031]","","","EDIT","{
  ""lift_offset_x"": 0
}","{
  ""lift_offset_x"": 2
}"
"2025-01-12T03:00:55.842Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockLiftTrackFloor$TileEntityLiftTrackFloor","","","(1301, 78, 999)","EDIT","{
  ""floor_number"": 1,
  ""should_ding"": false
}","{
  ""floor_number"": 3,
  ""should_ding"": true
}"
"2025-01-12T03:01:23.334Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.LiftServer","[-444048303075083569]","","","EDIT","{
  ""lift_offset_x"": 0
}","{
  ""lift_offset_x"": 2
}"
