Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2025-01-11T22:21:51.270Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1293, 67, 1000)
(1293, 67, 985)","CREATE","{}","{
  ""type"": ""PLATFORM"",
  ""one_way"": false
}"
"2025-01-11T22:21:54.418Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1296, 67, 1000)
(1296, 67, 985)","CREATE","{}","{
  ""type"": ""PLATFORM"",
  ""one_way"": false
}"
"2025-01-11T22:23:18.294Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1296, 67, 1005)
(1296, 67, 1019)","CREATE","{}","{
  ""type"": ""SIDING"",
  ""one_way"": false
}"
"2025-01-11T22:23:21.844Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1293, 67, 1005)
(1293, 67, 1019)","CREATE","{}","{
  ""type"": ""SIDING"",
  ""one_way"": false
}"
"2025-01-11T22:23:57.579Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1293, 67, 1000)
(1293, 67, 1005)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2025-01-11T22:23:59.178Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1293, 67, 1005)
(1296, 67, 1000)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2025-01-11T22:24:04.629Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1293, 67, 1000)
(1296, 67, 1005)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2025-01-11T22:24:06.828Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1296, 67, 1000)
(1296, 67, 1005)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2025-01-11T22:35:48.261Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Station","[-8698868034340139904]","","","CREATE","{}","{
  ""id"": -8698868034340139904,
  ""transport_mode"": ""TRAIN"",
  ""name"": """",
  ""color"": 0,
  ""x_min"": 1276,
  ""z_min"": 974,
  ""x_max"": 1317,
  ""z_max"": 1028,
  ""zone"": 0,
  ""exits"": {}
}"
"2025-01-11T22:35:55.657Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Station","[-8698868034340139904]","C. Bryan","","EDIT","{
  ""name"": """",
  ""color"": 0
}","{
  ""name"": ""C. Bryan"",
  ""color"": 12535711
}"
"2025-01-11T22:36:02.277Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Station","[-8698868034340139904]","C. Bryan","","EDIT","{
  ""color"": 12535711
}","{
  ""color"": 4702141
}"
"2025-01-11T22:36:13.448Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","","","CREATE","{}","{
  ""id"": -5067435339701083739,
  ""transport_mode"": ""TRAIN"",
  ""name"": """",
  ""color"": 0,
  ""platform_ids"": [
    -8224250335951898085
  ],
  ""custom_destinations"": [
    """"
  ],
  ""route_type"": ""NORMAL"",
  ""is_light_rail_route"": false,
  ""is_route_hidden"": false,
  ""disable_next_station_announcements"": false,
  ""light_rail_route_number"": """",
  ""circular_state"": ""NONE""
}"
"2025-01-11T22:36:19.597Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","","","EDIT","{
  ""platform_ids"": [
    -8224250335951898085
  ],
  ""custom_destinations"": [
    """"
  ]
}","{
  ""platform_ids"": [],
  ""custom_destinations"": []
}"
"2025-01-11T22:36:21.308Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","","","EDIT","{
  ""platform_ids"": [],
  ""custom_destinations"": []
}","{
  ""platform_ids"": [
    -814596797942383599
  ],
  ""custom_destinations"": [
    """"
  ]
}"
"2025-01-11T22:36:28.862Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","","","EDIT","{
  ""platform_ids"": [
    -814596797942383599
  ],
  ""custom_destinations"": [
    """"
  ]
}","{
  ""platform_ids"": [
    -814596797942383599,
    -574327377618057763
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}"
"2025-01-11T22:36:39.995Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""name"": """",
  ""color"": 0
}","{
  ""name"": ""2"",
  ""color"": 14472924
}"
"2025-01-11T22:36:44.147Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[6273013281610591165]","","","CREATE","{}","{
  ""id"": 6273013281610591165,
  ""transport_mode"": ""TRAIN"",
  ""name"": """",
  ""color"": 0,
  ""x_min"": -332,
  ""z_min"": 247,
  ""x_max"": -892,
  ""z_max"": -2713,
  ""route_ids"": [],
  ""use_real_time"": false,
  ""repeat_infinitely"": false,
  ""cruising_altitude"": 256,
  ""frequencies"": [
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0
  ],
  ""departures"": []
}"
"2025-01-11T22:36:46.894Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[6273013281610591165]","","","EDIT","{
  ""x_min"": -332,
  ""z_min"": 247,
  ""x_max"": -892,
  ""z_max"": -2713
}","{
  ""x_min"": 1299,
  ""z_min"": 875,
  ""x_max"": 1281,
  ""z_max"": 863
}"
"2025-01-11T22:36:47.147Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[6273013281610591165]","","","EDIT","{
  ""x_min"": 1299,
  ""z_min"": 875,
  ""z_max"": 863
}","{
  ""x_min"": 1279,
  ""z_min"": 863,
  ""z_max"": 864
}"
"2025-01-11T22:36:47.757Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[6273013281610591165]","","","EDIT","{
  ""x_min"": 1279,
  ""z_min"": 863,
  ""x_max"": 1281,
  ""z_max"": 864
}","{
  ""x_min"": 911,
  ""z_min"": 817,
  ""x_max"": 919,
  ""z_max"": 793
}"
"2025-01-11T22:36:57.421Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-8778263153319999790]","","","CREATE","{}","{
  ""id"": -8778263153319999790,
  ""transport_mode"": ""TRAIN"",
  ""name"": """",
  ""color"": 0,
  ""x_min"": 1297,
  ""z_min"": 1013,
  ""x_max"": 1298,
  ""z_max"": 1016,
  ""route_ids"": [],
  ""use_real_time"": false,
  ""repeat_infinitely"": false,
  ""cruising_altitude"": 256,
  ""frequencies"": [
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0
  ],
  ""departures"": []
}"
"2025-01-11T22:37:00.821Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-8778263153319999790]","","","EDIT","{
  ""x_min"": 1297,
  ""z_min"": 1013,
  ""z_max"": 1016
}","{
  ""x_min"": 1295,
  ""z_min"": 1005,
  ""z_max"": 1020
}"
"2025-01-11T22:37:12.570Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-8778263153319999790]","","","EDIT","{
  ""x_min"": 1295,
  ""x_max"": 1298,
  ""z_max"": 1020
}","{
  ""x_min"": 1292,
  ""x_max"": 1293,
  ""z_max"": 1006
}"
"2025-01-11T22:37:16.101Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-8778263153319999790]","","","EDIT","{
  ""x_min"": 1292,
  ""x_max"": 1293,
  ""z_max"": 1006
}","{
  ""x_min"": 1295,
  ""x_max"": 1298,
  ""z_max"": 1020
}"
"2025-01-11T22:37:16.770Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-8778263153319999790]","C. Bryan 2","","EDIT","{
  ""name"": """",
  ""color"": 0
}","{
  ""name"": ""C. Bryan 2"",
  ""color"": 9438817
}"
"2025-01-11T22:37:23.659Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[3715606570359465664]","","","CREATE","{}","{
  ""id"": 3715606570359465664,
  ""transport_mode"": ""TRAIN"",
  ""name"": """",
  ""color"": 0,
  ""x_min"": 1292,
  ""z_min"": 1005,
  ""x_max"": 1295,
  ""z_max"": 1020,
  ""route_ids"": [],
  ""use_real_time"": false,
  ""repeat_infinitely"": false,
  ""cruising_altitude"": 256,
  ""frequencies"": [
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0
  ],
  ""departures"": []
}"
"2025-01-11T22:37:32.704Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[3715606570359465664]","C. Bryan 1","","EDIT","{
  ""name"": """",
  ""color"": 0
}","{
  ""name"": ""C. Bryan 1"",
  ""color"": 10488690
}"
"2025-01-11T22:37:55.107Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[3715606570359465664]","C. Bryan 1","","EDIT","{
  ""frequencies"": [
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0
  ]
}","{
  ""frequencies"": [
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10
  ]
}"
"2025-01-11T22:37:59.200Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[3715606570359465664]","C. Bryan 1","","EDIT","{
  ""route_ids"": []
}","{
  ""route_ids"": [
    -5067435339701083739
  ]
}"
"2025-01-11T22:38:34.502Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599,
    -574327377618057763
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    -814596797942383599,
    -574327377618057763,
    2972639938813624975
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}"
"2025-01-11T22:38:36.902Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599,
    -574327377618057763,
    2972639938813624975
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    -814596797942383599,
    -574327377618057763
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}"
"2025-01-11T22:38:37.301Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599,
    -574327377618057763
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    -814596797942383599
  ],
  ""custom_destinations"": [
    """"
  ]
}"
"2025-01-11T22:38:48.799Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599
  ],
  ""custom_destinations"": [
    """"
  ]
}","{
  ""platform_ids"": [],
  ""custom_destinations"": []
}"
"2025-01-11T22:38:52.447Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [],
  ""custom_destinations"": []
}","{
  ""platform_ids"": [
    -814596797942383599
  ],
  ""custom_destinations"": [
    """"
  ]
}"
"2025-01-11T22:38:59.714Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599
  ],
  ""custom_destinations"": [
    """"
  ]
}","{
  ""platform_ids"": [
    -814596797942383599,
    -574327377618057763
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}"
"2025-01-11T22:39:08.947Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599,
    -574327377618057763
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    -814596797942383599,
    -574327377618057763,
    -814596797942383599
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}"
"2025-01-11T22:39:39.397Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-8778263153319999790]","C. Bryan 2","","EDIT","{
  ""frequencies"": [
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0
  ]
}","{
  ""frequencies"": [
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10
  ]
}"
"2025-01-11T22:39:41.729Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[-8778263153319999790]","C. Bryan 2","","EDIT","{
  ""route_ids"": []
}","{
  ""route_ids"": [
    -5067435339701083739
  ]
}"
"2025-01-11T22:46:44.501Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockNode","","","(1355, 67, 59)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2025-01-11T22:46:48.204Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockNode","","","(1351, 67, 59)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2025-01-11T22:47:08.999Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1355, 67, 43)
(1355, 67, 59)","CREATE","{}","{
  ""type"": ""PLATFORM"",
  ""one_way"": false
}"
"2025-01-11T22:47:12.897Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1351, 67, 43)
(1351, 67, 59)","CREATE","{}","{
  ""type"": ""PLATFORM"",
  ""one_way"": false
}"
"2025-01-11T22:50:08.446Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1353, 67, 27)
(1353, 67, 38)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
"2025-01-11T22:50:10.946Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1351, 67, 43)
(1353, 67, 38)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
"2025-01-11T22:50:14.662Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1353, 67, 38)
(1355, 67, 43)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
"2025-01-11T22:50:30.000Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1355, 67, 59)
(1355, 67, 65)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2025-01-11T22:50:36.701Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1351, 67, 59)
(1351, 67, 65)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2025-01-11T22:51:08.302Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1355, 67, 164)
(1355, 67, 65)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
"2025-01-11T22:51:09.701Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1351, 67, 65)
(1352, 67, 164)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
"2025-01-11T22:52:24.251Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599,
    -814596797942383599
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    -814596797942383599
  ],
  ""custom_destinations"": [
    """"
  ]
}"
"2025-01-11T22:52:24.647Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599
  ],
  ""custom_destinations"": [
    """"
  ]
}","{
  ""platform_ids"": [],
  ""custom_destinations"": []
}"
"2025-01-11T22:52:31.737Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [],
  ""custom_destinations"": []
}","{
  ""platform_ids"": [
    -814596797942383599
  ],
  ""custom_destinations"": [
    """"
  ]
}"
"2025-01-11T22:52:37.773Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599
  ],
  ""custom_destinations"": [
    """"
  ]
}","{
  ""platform_ids"": [
    -814596797942383599,
    -7833735290845973042
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}"
"2025-01-11T22:52:50.710Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-5067435339701083739]","2","","EDIT","{
  ""platform_ids"": [
    -814596797942383599,
    -7833735290845973042
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    -814596797942383599,
    -7833735290845973042,
    -8224250335951898085
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}"
"2025-01-11T22:53:24.453Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockNode","","","(1353, 67, 38)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2025-01-11T22:53:26.854Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockNode","","","(1353, 67, 27)","DELETE","{
  ""type"": ""TRAIN""
}","{}"
"2025-01-12T00:30:35.816Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1355, 67, -277)
(1355, 67, 43)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
"2025-01-12T00:30:39.266Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1351, 67, -277)
(1351, 67, 43)","CREATE","{}","{
  ""type"": ""QUARTZ"",
  ""one_way"": false
}"
