Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2025-01-11T04:52:56.339Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1366, 72, 52)
(1371, 72, 49)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2025-01-11T04:52:59.309Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1366, 72, 49)
(1371, 72, 49)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2025-01-11T04:53:07.158Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1371, 72, 49)
(1398, 72, 49)","CREATE","{}","{
  ""type"": ""SIDING"",
  ""one_way"": false
}"
"2025-01-11T04:55:20.960Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1366, 72, 52)
(1371, 72, 52)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": false
}"
"2025-01-11T04:55:59.028Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","EDIT","{
  ""platform_ids"": [
    8856239137531478106,
    7125875103425886793,
    8856239137531478106
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    8856239137531478106,
    7125875103425886793,
    8856239137531478106,
    3039651472770847376
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """"
  ]
}"
"2025-01-11T04:56:00.428Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","EDIT","{
  ""platform_ids"": [
    8856239137531478106,
    7125875103425886793,
    8856239137531478106,
    3039651472770847376
  ]
}","{
  ""platform_ids"": [
    8856239137531478106,
    7125875103425886793,
    3039651472770847376,
    8856239137531478106
  ]
}"
"2025-01-11T04:56:01.063Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","EDIT","{
  ""platform_ids"": [
    8856239137531478106,
    7125875103425886793,
    3039651472770847376,
    8856239137531478106
  ]
}","{
  ""platform_ids"": [
    8856239137531478106,
    7125875103425886793,
    8856239137531478106,
    3039651472770847376
  ]
}"
"2025-01-11T04:56:01.375Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","EDIT","{
  ""platform_ids"": [
    8856239137531478106,
    7125875103425886793,
    8856239137531478106,
    3039651472770847376
  ]
}","{
  ""platform_ids"": [
    8856239137531478106,
    7125875103425886793,
    3039651472770847376,
    8856239137531478106
  ]
}"
"2025-01-11T04:56:03.361Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","EDIT","{
  ""platform_ids"": [
    8856239137531478106,
    7125875103425886793,
    3039651472770847376,
    8856239137531478106
  ]
}","{
  ""platform_ids"": [
    8856239137531478106,
    3039651472770847376,
    7125875103425886793,
    8856239137531478106
  ]
}"
"2025-01-11T04:56:04.360Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","EDIT","{
  ""platform_ids"": [
    8856239137531478106,
    3039651472770847376,
    7125875103425886793,
    8856239137531478106
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    8856239137531478106,
    7125875103425886793,
    8856239137531478106
  ]
}"
"2025-01-11T04:56:06.567Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","EDIT","{
  ""platform_ids"": [
    3039651472770847376,
    8856239137531478106,
    7125875103425886793,
    8856239137531478106
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    8856239137531478106,
    7125875103425886793,
    8856239137531478106,
    3039651472770847376
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """",
    """"
  ]
}"
"2025-01-11T04:57:01.922Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","EDIT","{
  ""platform_ids"": [
    3039651472770847376,
    8856239137531478106,
    7125875103425886793,
    8856239137531478106,
    3039651472770847376
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    8856239137531478106,
    7125875103425886793,
    8856239137531478106,
    3039651472770847376,
    3039651472770847376
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """",
    """",
    """"
  ]
}"
"2025-01-11T04:57:05.228Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","EDIT","{
  ""platform_ids"": [
    3039651472770847376,
    8856239137531478106,
    7125875103425886793,
    8856239137531478106,
    3039651472770847376,
    3039651472770847376
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """",
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    8856239137531478106,
    7125875103425886793,
    8856239137531478106,
    3039651472770847376
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """",
    """"
  ]
}"
"2025-01-11T04:57:06.405Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","EDIT","{
  ""platform_ids"": [
    3039651472770847376,
    8856239137531478106,
    7125875103425886793,
    8856239137531478106,
    3039651472770847376
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    8856239137531478106,
    7125875103425886793,
    8856239137531478106
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """"
  ]
}"
"2025-01-11T04:57:07.514Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","EDIT","{
  ""platform_ids"": [
    3039651472770847376,
    8856239137531478106,
    7125875103425886793,
    8856239137531478106
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    8856239137531478106,
    7125875103425886793,
    8856239137531478106
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}"
"2025-01-11T04:57:09.955Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","EDIT","{
  ""platform_ids"": [
    8856239137531478106,
    7125875103425886793,
    8856239137531478106
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    8856239137531478106,
    7125875103425886793,
    8856239137531478106,
    7273813304548800009
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """"
  ]
}"
"2025-01-11T04:57:11.755Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","EDIT","{
  ""platform_ids"": [
    8856239137531478106,
    7125875103425886793,
    8856239137531478106,
    7273813304548800009
  ]
}","{
  ""platform_ids"": [
    8856239137531478106,
    7125875103425886793,
    7273813304548800009,
    8856239137531478106
  ]
}"
"2025-01-11T04:57:12.400Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","EDIT","{
  ""platform_ids"": [
    8856239137531478106,
    7125875103425886793,
    7273813304548800009,
    8856239137531478106
  ]
}","{
  ""platform_ids"": [
    8856239137531478106,
    7273813304548800009,
    7125875103425886793,
    8856239137531478106
  ]
}"
"2025-01-11T04:57:13.333Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","EDIT","{
  ""platform_ids"": [
    8856239137531478106,
    7273813304548800009,
    7125875103425886793,
    8856239137531478106
  ]
}","{
  ""platform_ids"": [
    7273813304548800009,
    8856239137531478106,
    7125875103425886793,
    8856239137531478106
  ]
}"
"2025-01-11T04:58:16.670Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1366, 72, 52)
(1371, 72, 52)","DELETE","{
  ""type"": ""WOODEN"",
  ""one_way"": false
}","{}"
"2025-01-11T04:58:25.619Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1366, 72, 52)
(1371, 72, 52)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": false
}"
"2025-01-11T04:58:38.469Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1366, 72, 52)
(1371, 72, 52)","DELETE","{
  ""type"": ""WOODEN"",
  ""one_way"": false
}","{}"
"2025-01-11T04:58:53.517Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Rail","","","(1366, 72, 52)
(1371, 72, 52)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2025-01-11T05:02:53.922Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[3728048057335468304]","1","","DELETE","{
  ""id"": 3728048057335468304,
  ""transport_mode"": ""TRAIN"",
  ""name"": ""1"",
  ""color"": 14756264,
  ""platform_ids"": [
    7273813304548800009,
    8856239137531478106,
    7125875103425886793,
    8856239137531478106
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """"
  ],
  ""route_type"": ""NORMAL"",
  ""is_light_rail_route"": false,
  ""is_route_hidden"": false,
  ""disable_next_station_announcements"": false,
  ""light_rail_route_number"": """",
  ""circular_state"": ""NONE""
}","{}"
"2025-01-11T05:03:04.571Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-4384234547230158249]","","","CREATE","{}","{
  ""id"": -4384234547230158249,
  ""transport_mode"": ""TRAIN"",
  ""name"": """",
  ""color"": 0,
  ""platform_ids"": [
    3039651472770847376
  ],
  ""custom_destinations"": [
    """"
  ],
  ""route_type"": ""NORMAL"",
  ""is_light_rail_route"": false,
  ""is_route_hidden"": false,
  ""disable_next_station_announcements"": false,
  ""light_rail_route_number"": """",
  ""circular_state"": ""NONE""
}"
"2025-01-11T05:03:13.280Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-4384234547230158249]","","","EDIT","{
  ""platform_ids"": [
    3039651472770847376
  ],
  ""custom_destinations"": [
    """"
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}"
"2025-01-11T05:03:20.528Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-4384234547230158249]","","","EDIT","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667
  ],
  ""custom_destinations"": [
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667,
    7125875103425886793
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}"
"2025-01-11T05:03:27.369Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-4384234547230158249]","","","EDIT","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667,
    7125875103425886793
  ],
  ""custom_destinations"": [
    """",
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667,
    7125875103425886793,
    8856239137531478106
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """"
  ]
}"
"2025-01-11T05:03:31.889Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-4384234547230158249]","","","EDIT","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667,
    7125875103425886793,
    8856239137531478106
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """"
  ]
}","{
  ""platform_ids"": [
    3039651472770847376,
    -724154144081538667,
    7125875103425886793,
    8856239137531478106,
    7273813304548800009
  ],
  ""custom_destinations"": [
    """",
    """",
    """",
    """",
    """"
  ]
}"
"2025-01-11T05:03:35.406Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Route","[-4384234547230158249]","1","","EDIT","{
  ""name"": """",
  ""color"": 0
}","{
  ""name"": ""1"",
  ""color"": 10491066
}"
"2025-01-11T05:03:41.109Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[4641248639213929278]","1","","EDIT","{
  ""route_ids"": []
}","{
  ""route_ids"": [
    -4384234547230158249
  ]
}"
"2025-01-11T05:04:34.302Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[7491297489837489598]","2","","EDIT","{
  ""frequencies"": [
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0,
    0
  ]
}","{
  ""frequencies"": [
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10,
    10
  ]
}"
"2025-01-11T05:04:36.866Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.data.Depot","[7491297489837489598]","2","","EDIT","{
  ""route_ids"": []
}","{
  ""route_ids"": [
    -4384234547230158249
  ]
}"
"2025-01-11T05:12:36.480Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockPIDS2$TileEntityBlockPIDS2","","","(957, 73, 47)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    -724154144081538667,
    8856239137531478106
  ]
}"
"2025-01-11T05:13:34.770Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockPIDS2$TileEntityBlockPIDS2","","","(965, 73, 47)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    8856239137531478106,
    -724154144081538667
  ]
}"
"2025-01-11T05:13:52.404Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockPIDS2$TileEntityBlockPIDS2","","","(973, 73, 47)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    -724154144081538667,
    8856239137531478106
  ]
}"
"2025-01-11T05:14:32.377Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockPIDS2$TileEntityBlockPIDS2","","","(973, 73, 54)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    8856239137531478106,
    -724154144081538667
  ]
}"
"2025-01-11T05:14:37.619Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockPIDS2$TileEntityBlockPIDS2","","","(965, 73, 54)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    8856239137531478106,
    -724154144081538667
  ]
}"
"2025-01-11T05:14:42.618Z","GhostSaintRD","109f6a92-377e-3cc5-be0d-ef354efa063c","mtr.block.BlockPIDS2$TileEntityBlockPIDS2","","","(957, 73, 54)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    8856239137531478106,
    -724154144081538667
  ]
}"
